현재 크롤링 페이지,title,작성시간,조회수,추천수,비추천수,링크,본문,댓글
24,3월16일 화요일 오늘의 급등주 뉴스모음입니다.,2021-03-16 10:27:44,조회 수 50,1,0,https://stocker.kr/stock_discuss/135592/page/24,"[""오늘은 미국 주가 지수가 상승했음에도 우리 주식시장의 코스피, 코스닥 양대지수가 강보합으로 지지부진합니다.\n\n오늘장의 특징테마는 세계적 인기게임 배틀그라운드 개발사 크래프톤의 상장추진 관련 창투사들이 급등하고 있는 모습입니다.\n이외에도 여럿 급등하고있는 주식들이 눈에 띄는데요.\n급등주 뉴스들을 큐레이션했사오니,\n주식 투자에 도움이 되는 정보가 되었으면 좋겠습니다.\n\nhttps://ggukjung79.tistory.com/entry/2021년-3월16일-화요일-오늘의-급등주-뉴스모음"", """", """"]",[]
24,3/15 월요일 오늘의 급등주식 뉴스모음.,2021-03-15 10:05:58,조회 수 95,1,0,https://stocker.kr/stock_discuss/132748/page/24,"[""오늘은 우리 주식시장 지수가 약보합으로 출발을 하고 있습니다.\n오늘장의 특징테마는 마켓컬리의 나스닥 상장 관련주들이 급등하고 있는 모습입니다.\n\n오늘장도 급등하는 여러 종목군들이 눈에 들어옵니다.\n지금 급등하고 있는 주식뉴스들을 모아봤사오니,.\n주식 투자에 도움이 되는 정보가 되었으면 좋겠습니다.\n\nhttps://ggukjung79.tistory.com/entry/2021년-3월15일-월요일-오늘의-급등주-뉴스모음"", """", """"]",[]
24,100억 자산만든 30대 개미투자자,2021-03-13 00:46:52,조회 수 174,0,0,https://stocker.kr/stock_discuss/132330/page/24,"[""https://youtu.be/DDb12kW4hV0"", """", """", """", ""이분 은둔고수인데 수면위로 올라오셨네요~"", ""대한항공 투자자인데 참고하시라고 올려용""]",[]
24,3/12 금요일 오늘의 급등주식 뉴스모음.,2021-03-12 10:01:24,조회 수 92,1,0,https://stocker.kr/stock_discuss/129813/page/24,"[""오늘은 우리 주식시장의 코스피, 코스닥 양대지수가 상승중인데요.\n\n오늘장의 특징테마는 오늘 쿠팡의 미국시장 상장으로 관련주들이 급등하고 있는 모습입니다.\n이외에도 여럿 급등하고있는 주식들이 눈에 띄는데요.\n이런 급등주 뉴스들을 큐레이션했사오니,\n주식 투자에 도움이 되는 정보가 되었으면 좋겠습니다.\n\nhttps://ggukjung79.tistory.com/entry/2021년-3월12일-금요일-오늘의-급등주-뉴스모음"", """", """"]",[]
24,3/11 목요일 오늘의 급등주식 뉴스모음.,2021-03-11 10:24:23,조회 수 92,1,0,https://stocker.kr/stock_discuss/126777/page/24,"[""오늘은 우리 주식시장 지수가 상승 출발을 하고 있습니다.\n오늘장의 특징테마는 비트코인의 역대급 상승으로 관련주들이 상승하고 미국의 마리화나의 합법화 이야기에\n국내 관련주들이 상승하고 있는 모습입니다.\n\n오늘장도 급등하는 여러 종목군들이 눈에 들어옵니다.\n지금 급등하고 있는 주식뉴스들을 모아봤사오니,.\n주식 투자에 도움이 되는 정보가 되었으면 좋겠습니다.\n\n\nhttps://ggukjung79.tistory.com/entry/2021년-3월11일-목요일-오늘의-급등주-뉴스모음"", """", """"]",[]
24,3/10 수요일 오늘의 급등주식 뉴스모음.,2021-03-10 10:09:26,조회 수 67,1,0,https://stocker.kr/stock_discuss/124218/page/24,"[""오늘은 우리 주식시장 지수가 상승 출발을 하고 있습니다.\n오늘장의 특징테마는 테슬라 관련주 들이 급등하고 있는 중입니다.\n\n오늘장도 급등하는 여러 종목군들이 눈에 들어옵니다.\n지금 급등하고 있는 주식뉴스들을 모아봤사오니,.\n주식 투자에 도움이 되는 정보가 되었으면 좋겠습니다.\n\nhttps://ggukjung79.tistory.com/entry/2021년-3월10일-수요일-오늘의-급등주-뉴스모음"", """", """"]",[]
24,"[윤석열 관련주] 윤석열 대선 지지율 1위 소식에 관련주 급등, 어떤 종목이 진짜인지 옥석을 가려야.",2021-03-09 12:29:28,조회 수 88,1,0,https://stocker.kr/stock_discuss/122373/page/24,"[""윤석열 전 검찰총장 관련주가 일제히 가파른 상승세다. 검찰총장 재임 시절부터 추미애 전 법무부장관과\n갈등의 골이 깊어질 때마다, 들썩이던 관련주들이 사임을 표명한 이후부터 다시 상승세를 타고 있다.\n\n8일 주식시장에서 가장 많이 오른 종목은 서연탑메탈(019770)과 서연(007860), 서연이화(200880),\n덕성(004830) 등으로 적게는 6%, 많게는 23%대 상승을 기록하였다.\n\n덕성은 대표이사와 사외이사가, 서연은 사외이사가 윤 전 총장과 단순히 서울대학교 법대 동문이라는 이유로\n관련주로 꼽혀왔다.\n\n두 회사 모두 ‘대표이사 또는 사외이사 등 회사 관계자가 윤 전 총장과 동문인 것은 사실이지만 사업 관련성이\n없다’는 내용의 해명공시를 내놓은 바 있지만 여전히 투자자들의 관심을 받고 있다.\n\n단순히 윤 전 총장과의 대학교 인연으로 종목들이 큰 상승을 한데 반하여, 윤 전 총장이 김한길, 정대철 전의원과\n회동을 시작으로 실질적인 정치행보를 하면서 필룩스(033180)에 시장의 관심이 집중된다.\n\n그간 조명기업에서 혁신적인 바이오 기업으로 변신을 꾀하고 있는 이 기업은 정대철 전 의원이 사외이사 겸\n고문으로 근무하고 있다. 정치권 원로인 정 전 의원은 윤 전 총장의 대학교(서울대 법대) 선배다. 정 전 의원은\n오래전부터 윤 전 총장과 알고 지냈다고 알려졌다. 동교동계로 분류되는 정 전 위원은 7일 김한길 전 국회의원\n함께 윤 전 총장과 회동을 하였는데, 정치권에 영향력 있는 소식통에 의하면, ‘정 전 의원과 김 전 의원, 둘 다\n여권 출신이지만 친문 주류와 충돌 끝에 당을 떠난 인사들이다. 문재인 정부 검찰총장으로 기대를 모았지만\n결국 정권과 등을 돌린 윤 전 총장과 비슷한 처지’ 라며, ‘윤 전 총장은 이들에게 향후 자신의 정치적 진로와\n관련한 조언을 들은 것’으로 알고 있다고 밝혔다.\n\n정치권에서는 윤 전 총장이 자리에서 물러난 만큼 대통령선거주자로서 행보를 시작할 것이라는 관측이 나온다.\n윤 전 총장은 유력한 야권의 대선후보로 꼽히고 있다.\n\n이와 관련하여 정 전 의원은 한 일간지와의 인터뷰에서 윤 전 총장의 차기 도전 가능성에 대해 “윤 전 총장과\n친한 변호사로부터 들었는데, ‘정치 안합니다’라고 했다더라”라고 했다. 정치에 뛰어들 경우의 행보에 대해선\n“(윤 전 총장이) 박근혜 이명박 전 대통령을 잡아넣은 사람이다. 또 민주당과는 저렇고. 어디로 갈 수 있을까”\n라면서 “(만약 정치를 한다면) 제3당으로 갈 것”이라고 점쳤다.\n\n윤 전 총장이 제일 먼저 만난 정치인이 국민의 힘 인사가 아닌, 반문으로 분류되는 정 전 의원이라는 것은\n정치 원로인 정 전 의원이 선거에 대한 경험은 물론, 선거를 뒷받침할 동교동계라는 정치세력도 함께 갖추고\n있기 때문이라는 분석도 있다. 앞으로의 윤 전 총장과 정 전 의원의 행방이 주목된다.\n\n그동안 잠잠했던 윤 전 총장의 대선후보 선호도가 사퇴한 이후 큰 폭으로 올랐다는 여론조사 결과가 나오기도\n했다.\n\n한국사회여론연구소(KSOI)가 TBS 의뢰로 차기 대선주자 적합도를 조사한 결과 윤 전 총장은 32.4%로 1위에\n올랐다.\n\n이재명 경기지사는 24.1%, 이낙연 더불어민주당 대표 14.9% 순으로 나타났다.\n\n한국사회여론연구소의 여론조사는 5일 전국 만18세 이상 1023명을 대상으로 진행됐다. 표본 오차는 95% 신뢰\n수준에 ±3.1%포인트다. 자세한 내용은 중앙선거여론조사심의위원회 홈페이지를 참고하면 된다.\n\n다만, 4월 재보궐선거를 앞두고 정치 테마주가 들썩이면서 사업 관련성이 없고 실적과 무관한 주가 급등은\n급락 가능성이 크며, 실제 지난 대선에서도 안철수, 홍준표 등 정치인 관련주들이 묻지마식 투자로 인하여\n회사의 사업과 별개로 단순 인맥관계로 테마주로 분류되어 급등과 급락을 기록한 적이 있어 투자자들의 주의가\n필요하다는 지적도 나온다.""]",[]
24,3월9일 화요일 급등주 뉴스모음입니다.,2021-03-09 10:28:46,조회 수 66,1,0,https://stocker.kr/stock_discuss/122208/page/24,"[""오늘은 10년물 미국채가 또 상승하여 지수흐름이 좋지 않은데요.\n\n오늘장의 특징테마는 윤석렬, 이재명 테마등 정치테마가 시장의 포커스로 주를 이루고있습니다.\n오늘장도 급등하는 여러 종목군들이 눈에 들어옵니다.\n\n지금 급등하고있는 주식뉴스들을 큐레이션했사오니,\n투자에 도움이 되는 정보가 되었으면 좋겠습니다.\n\nhttp://m.site.naver.com/0LoHV"", """", """"]",[]
24,주식 자동매매 프로그램 개발해 공개합니다,2021-03-07 16:39:52,조회 수 312,0,0,https://stocker.kr/stock_discuss/120529/page/24,"[""안녕하세요."", ""저는 직장인이자 일반 개인투자자입니다."", """", ""주식경력은 10년 정도 되었고 시스템트레이딩에 관심이 많아 직접 자동매매 프로그램을 개발하게 되었습니다."", ""최대 장점은 사람의 감정에 휩쓸린 뇌동매매를 배제하고, 프로그램에 설정한 전략에 따른 자동매매를 하는 것입니다."", ""https://cafe.naver.com/eFreeTrader"", """", """", """", ""작년부터 지속된 상승장으로 인해 주식으로 수익 낸 개인들이 많아졌고 주린이 분들도 많이 유입된 것 같습니다."", ""하지만 상승장이라는 큰 흐름 안에서도 중간중간 흔들리는 조정의 파동에 손실을 입는 투자자도 많을거라 생각합니다."", """", ""언제고 시장은 바뀔수 있고 주식투자를 계속 할것이라면 제대로 공부해야하지 않을까요?"", ""일정한 자신만의 원칙과 투자철학 없이는 시장에서 장기적으로 살아남기 힘들거라 생각합니다."", """", ""자신의 매매전략을 세우고 검증 과정에만 집중할 수 있게 자동매매 환경을 제공하는 \""플랫폼\"" 며, 절대로 수익을 보장해주지는 않습니다."", """", ""모의투자를 통해 나만의 매매전략과 기법을 검증하며 갈고닦는 과정이 필요하며 자동매매의 편리함을 활용, 경제적 자유달성을 위한 수단으로서 시간투자할 가치는 충분하다고 봅니다."", """", ""모의투자/실전투자 모두 제공 중입니다."", ""http://naver.me/5Onnt9EM"", """", """", """", ""* 프로그램 동작은 아래와 같이 100% 자동화되며"", ""- 8:30 PC 자동 부팅 및 실행"", ""- 9:00 ~ 15:30 자동매매 실시"", ""- 16:00 PC 자동 종료"", """", ""모든 거래상황은 핸드폰으로 실시간 알림 받습니다."", """", """"]",[]
25,요즘 유료리딩방들 판을 치네요,2021-03-04 22:48:36,조회 수 109,0,0,https://stocker.kr/stock_discuss/118396/page/25,"[""진짜 광고 좀 그만들해라"", ""전부 다 물려서 허우적되면서..."", ""계속 테마주들만 추천 때리고 보셨죠 이러냐"", ""시외 오른 종목들 보내고"", ""아직도 개미들 등꼴 빼먹냐"", ""하루에 수십통씩 스팸 문자 장난아니네"", ""제발 개미들아 그만당하고 공부 좀 해라""]",[]
25,삼성전자는 언제 사야할까요?,2021-02-28 20:35:32,조회 수 209,2,0,https://stocker.kr/stock_discuss/112833/page/25,"[""삼성전자 3월에 좀 사볼까 하는데"", ""얼마정도가 매수 할 가격인지 궁금합니다."", """", ""주식장이 오를까요?"", """", """"]",[]
25,"주식으로 '한 방' 꿈꾸다가 다 망했다, 나도 그랬다",2021-02-27 23:16:00,조회 수 155,0,0,https://stocker.kr/stock_discuss/112724/page/25,"[""http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002722087&PAGE_CD=N0006&utm_source=naver&utm_medium=newsstand&utm_campaign=top1&CMPT_CD=E0026M"", """", """", """", ""주식 어렵습니다...""]",[]
25,2/26 금요일 오늘의 급등주 뉴스모음.,2021-02-26 10:57:58,조회 수 110,1,0,https://stocker.kr/stock_discuss/109216/page/25,"[""오늘은 장 초반 지수가 급락세입니다."", ""그래도 상승하는 종목군들이 눈에 띄는군요."", ""투자에 도움이 되는 정보가 되었으면 좋겠습니다."", """", ""http://m.site.naver.com/0L7on"", """", """"]",[]
25,2/25 목요일 오늘의 급등주 뉴스모음.,2021-02-25 09:52:27,조회 수 66,0,0,https://stocker.kr/stock_discuss/105908/page/25,"[""오늘은 장 초반 지수가 상승세입니다.\n오늘은 시장이 수익 좀 줄려나요?\n상승하는 종목군들이 눈에 띄는군요.\n투자에 도움이 되는 정보가 되었으면 좋겠습니다.\n\nhttp://news.newsprism.co.kr/?read=NKZ&mid=sec&sid1=2720&oid=013&aid=0002250913"", """", """"]",[]
25,바겐세일도 이런 바겐세일이 없다.,2021-02-25 02:19:19,조회 수 103,0,0,https://stocker.kr/stock_discuss/105704/page/25,"[""필자는 앞서 어제 다 하지 못한 뉴지랩에 대하여 마저 이야기하고자 한다."", """", ""여러 사람들이 필자가 남긴 글을 읽었고, 여러 반응들을 보았는데,"", """", ""내가 이처럼 글을 남기는 이유는 오갈데 없고 뚜렷한 정보 또한 없는 개미들이 종목토론방 또는 지인들의"", ""추천, 종목 추천하는 유,무료 사이트를 보고 덥석 물었다가 피해보는 경우가 허다하다고 한다. 가랑비에"", ""옷 젖는 것 마냥 본인이 피땀 흘려 모아온 돈이 주식시장에 녹아 없어지는 것이 너무도 안타까울 뿐이다."", ""필자는 주식으로 큰돈도 벌어봤고, 지옥의 끝자락에 서보기도 했다. 매번 당하고 사는 개미들에게"", ""조금이나마 도움이 되고자 할 뿐 내 얘기가 일회용 찌라시라 판단, 무시할 사람들은 무시해도 상관없고"", ""욕을 하던 신고를 하던 그대들이 하고 싶은 대로 다 해도 좋다. 다만, 내가 하는 얘길 믿어주는 사람들이"", ""있다면 지금부터 필자가 하는 말을 명심하길 바란다."", """", ""아마 나의 정보가 정확하다면 오늘 중으로 뉴지랩은 “A제약사” 인수를 발표할 것이다."", """", ""이건 뭐 알만한 사람들은 다 알기에 대상회사를 “아리제약”으로 단정 짓고 얘기해보도록 하자."", """", ""요즘 추세가 호재성 공시 또는 굿뉴스가 나오면 더 이상 기대감이 없어져서 인지 대부분의 개미들이"", ""매도하는 추세다. 그런데 이번만큼은 아니다. 이 회사는 어제도 말했지만 지금까지는 오픈경기에 불과하고,"", ""이제부터가 진정한 메인경기에 들어가게된다."", """", ""오늘 “아리제약”을 신호탄 삼아 어메이징한 일들이 쏟아져 나올것이다. 지금 가지고 있는 개미들은"", ""무조건 홀딩, 아직 없는 사람이라면 당분간 라면, 김밥만 먹더라도 이 회사 주식은 사야한다. 지금 잠깐"", ""배고픔을 참자. 나중에 얼마든지 호의호식할 수 있다."", """", ""지금까지 시장은 바이오기업이 제약회사 인수하는 것에 대해 그동안 따뜻하게 반응했다."", """", ""지난해 에이치엘비 생명과학이 메디포럼 제약 인수를 발표한 후 한달 간 주가는 약 73.13% 상승했고"", ""비보존 헬스케어가 이니스트바이오제약 인수 발표한 이후에도 한달 간 주가가 약 33.02% 상승했다"", """", ""신약개발 기업 뉴지랩의 공격적인 M&A 행보 또한 어떻게 반응할지도 관심이 쏠리고 있다"", ""또 이번에 인수한 한울티엘, 아리제약을 성장시켜 빠른 시간안에 상장시키려고 한다."", ""물론, 게획이고 그들 경영진들의 포부이다. 그런데 말입니다……"", """", ""뉴지랩 지난 과거를 한번 살펴보면, 2019년 VR 전문기업 쓰리디팩토리에 지분 투자를 한 후 성장 과정을"", ""이끌어 왔고 현재 상장심사위원회를 코 앞에 두고 있다"", """", ""이런 사례만 봐도 테마 따라가며 투자에 실패하는 여느 코스닥 기업과는 분명 틀린 점이다."", """", ""주가를 인위적으로 부양시키는 상장사들을 보면 반짝이, 반딧불에 불과 할뿐 다시 순간 고점 찍고 밑으로"", ""곤두박질 치는 게 수순이다. 주가는 유지하는 게 정말 힘든거다."", """", ""우리가 기억하는 뉴지랩은 늘 10,000원 이상이다. 그 가격을 유지한다는건 실로 대단한 일이다."", """", ""뉴지랩은 차세대 대사 항암치료제인 신약 KAT(Ko Anticancer Technology)을 개발하고 있는 뉴지랩파마를"", ""자회사로 두고 있고 이번에 사명 또한 “뉴지랩파마”로 변경한다. 나파모스타트 기반의 코로나 치료제와"", ""비소세포성 폐암치료제 “탈레트렉티닙” 등의 역동적인 파이프라인을 가지고 있는 바이오벤처 뉴젠테라"", ""퓨틱스를 자회사로 키우고 있다."", """", ""뉴지랩은 최근 2건의 M&A를 통해 신약개발부터 생산, 콜드체인운송까지 모든 밸류체인을 완성?고"", ""그 시너지 효과는 말로 표현 못할 만큼 위력적일 것이다."", """", ""특히 자체 개발하고 있는 신약의 안정적인 생산기지를 확보했다는데 큰 의미가 있다"", """", ""“아리제약” 인수로 필수 생산시설을 확보해 신약 연구개발부터 생산 및 유통, 바이오 콜드체인까지 모두"", ""자체적으로 가능해졌다. 대부분 개미들은 잘 모르겠지만 뉴지랩은 현재 가장 앞서 있다."", """", ""이 코로나 시국에 치료제 생산과 유통 그런데 또 그걸 뛰어넘는 메가톤급의 퍼포먼스를 보일 섹시한"", ""대사항암제까지 정말이지 엄청난 포트폴리오를 가진 업체임은 분명하다."", """", ""한번 묻고 싶다. 당신들 테슬라에 왜 투자하냐? 손정의는 쿠팡에 왜 투자하냐? 거기 다 적자인 기업인데."", ""아마존은 10년 적자였다. 지금은 어떤가? 멀리 서학개미로 테슬라 부러워할 필요 없다. 동학개미들은"", ""등잔 밑이 어둡다는 속담을 되새길 필요는 분명 있어 보인다."", """", ""한때 대한민국 1등 바이오 기업 신라젠은 부산의대지만 뉴지랩은 존스홉킨스다."", """", ""적어도 레베루가 틀리단 말이다. 나는 나스닥에 있어야할 바이오 벤쳐가 코스닥에 있다고 본다."", """", ""내가 무슨 뉴지랩 홍보하러 나온 사람처럼 비춰질수 있을 것 갗은데 1도 신경쓰지 않는다."", """", ""나의 정확한 정보와 확고한 확신이 있기에 이자리에서 얘기하는 것뿐이다."", """", ""오늘 남기는 글이 이제 필자가 남기는 마지막 글이다."", """", ""뉴지랩! 바겐세일 이런 바겐세일도 없다는 걸 명심하고 주식으로 멍든 개미들 성투하길 바란다.""]",[]
25,오늘은 반등 나올까요?,2021-02-24 07:59:29,조회 수 76,0,0,https://stocker.kr/stock_discuss/103926/page/25,"[""요즘 주식장이 많이 힘드네요"", ""언제쯤 반등할까요?""]",[]
25,뉴지랩 먼저 주워 먹는 사람이 임자,2021-02-24 02:23:18,조회 수 90,0,0,https://stocker.kr/stock_discuss/103878/page/25,"[""요즘 뉴지랩의 주가가 빠져도 너무 빠져 있다. 호재일색인 이 회사에 도대체 무슨 일이라도 있는 것일까?"", ""미국 바이오 벤쳐를 인수할 때부터 눈 여겨 본 종목이고, 더구나 코로나 치료제 및 본격적인 백신접종이"", ""시작될 때 그 운반까지 맡게 된 그야말로 찐 코로나 백신 관련주인데, 15일 상한가를 쳐도 모자란 이 종목이"", ""왜 이러고 있을까 궁금해서 전자공시시스템(다트)과 여러 기사 검색들을 검색해봤고, 나의 모든 인맥들을"", ""동원해서 뉴지랩이라는 회사의 모든 정보들을 취합해본 결과는 가히 충격적이다."", """", """", """", ""우선 주식이 빠진 이유는 당황스럽게도 작년에 바뀐 당국의 회계지침 때문이었다. 그간 말도 많고"", ""탈도 많았던 코스닥의 바이오 벤쳐들 덕분에 임상 3상 전까지의 연구개발비를 포함한 모든 지출이"", ""비용으로 회계처리가 된다는 것인데, 개인투자자 보호의 측면은 이해할 수 있다 쳐도 바이오 벤쳐는"", ""인력과 연구개발이 그 가치인데 반해서 모조리 비용으로 회계처리를 하고 3상에서야 자산으로 잡힌다면"", ""그 기나긴 시간을 버티고 기다려줄 투자자들은 과연 얼마나 될까? 작년기준 흑자였던 뉴지랩이 이 바뀐"", ""한 규정 때문에 200억에 가까운 영업손실이 났고, 회사는 이를 정직하고 성실하게 공시하였다."", ""더 당혹스러운 것은 이러한 규정까지 알리 없는 개인들은 적자폭이 작년에 비해 너무 크기 때문에 혹시나"", ""감사의견에 지장을 주지는 않을까 하는 개인들이 꽤나 많다고 한다. 이에 필자는 자신 있게 말한다."", ""이 시간 이후로 재무제표를 보고 감사의견에 대한 걱정은 1도 하지 않아도 된다. 뉴지랩은 현재"", ""지정감사인으로부터 감사를 받고 있다. 감사보고서를 다른 코스닥 회사들보다 일찍 내놓을 것이다."", ""묻고 따지고 할 것도 없이 감사인 의견은 적정. 그런데 말입니다, 이러한 영업손실로 주가는 바닥."", ""그런데 자세히 보면 그게 진정한 손실이라 할 수나 있을까? 물론, 투자자의 보호차원에서 그런 규제가"", ""생긴 거겠지만, 쿠팡이 미국에 상장하는 것도 어느정도는 이해가 간다."", """", """", """", ""여러 정보들을 취합하면서 알게 된 건데, 이번주 뉴지랩이 주총을 거쳐서 “뉴지랩파마”로 사명이 변경될"", ""예정이란다. 이미 미국에서 대사항암제를 개발하고 있는 바이오 벤쳐의 이름이고, 뉴지랩의 100%"", ""자회사 이기도 하다. 이제 그 신비주의에 가려져 있던 뉴지랩파마가 수면 위로 올라와 전면에 나서겠다는"", ""의미로 보인다.우리는 이 시점부터 주목해야 한다. 지금까지 오픈 경기였다고 치면 이제부터 메인 경기들이"", ""시작된다. “뉴지랩파마”의 핵심 고영희 박사가 개발한 대사항암제 KAT의 데뷔가 임박했다는 소리다."", ""그간 나온 공시에 다 힌트가 있었고, 그 공시와 기사들을 나열해보면 필자가 왜 이렇게 얘기하는지"", ""이해할 수 있을 것이다. 언제인지 모르겠지만 게시판에 올라온 글을 보니 뉴지랩이 제약회사를 인수한다는"", ""소문이 있기에 필자 또한 알아보았는데 혹시나가 역시나였다. 정말 또 한번 게시판 정보에 놀라지"", ""않을 수 없었다. KAT의 생산을(C.M.O) 담당할 회사라 생각된다 제약업계에서는 A제약으로 좁혀지고"", ""있다고 하는데, A제약은 연간 수십억씩 이익이 나는 알짜 제약업체로 뉴지랩이 A제약을 인수하게 될 경우"", ""적자폭도 일정부분 줄어들고 A제약사의 유통망까지 이용하게 될 경우 뉴지랩은 진정한 바이오,제약 업종으로"", ""거듭나게 될 것이다."", """", """", """", ""위에서 언급한 부분들도 있지만, 지금부터 하는 이야기는 더욱 주목해야할 부분이다. 미국 대통령 바이든에"", ""관한 이야기다. 바이든이 가장 아끼던 아들 보 바이든이 뇌암으로 죽었다고 알려져 있는데, 정확히는"", ""교모세포종이다. 대중에 암 중에서 최악의 암이라고 알려진 췌장암보다 더 치명적인 것이 바로 교모세포종이다."", ""한국에선 LG그룹 구본무 회장, 케네디 가의 에드워드 케네디, 최근에 존 메케인 상원의원도 다"", ""이 교모세포종으로 유명을 달리했는데, 그간 치료제가 전무하던 이 영역에 3BP를 이용한 KAT이"", ""유일한 희망으로 떠오르고 있다고 한다. 우리는 체감하지 못하고 있지만 이미 미국의 여러 학자들은"", ""대부분 알고 있다고 한다. 바이든 대통령이 환경, 에너지만 꺼내든 것으로 많이들 알고 있지만, 아끼던"", ""아들 때문인지 의료계, 바이오에 과감한 투자를 약속하며 암정복을 목표로 하고 있다. 사실 3BP가 어디서"", ""툭 튀어나온 것이 아니다. 미국 의대 3대장 중 하나인 존스홉킨스에서 암연구를 통해서 나온 것이고,"", ""이를 통해 왓슨박사는 노벨의학상을 수상했는데, 그에게 사사받고 연구를 계승한 사람이 바로 고영희 박사이며"", ""그 수십년을 이어온 암연구를 통해 3BP가 발견이 되었고 또 이를 이용한 게 KAT인 것이다. 미국을 포함한"", ""전세계 특허도 나와있고, 이게 뇌암에만 효과적인 것이 아니라 간암에도 효과가 있다고 하여 뉴지랩은"", ""간암에 대해 현재 임상중이다.  김대중 대통령 이후 한국인이 노벨상을 받는다면 가장 먼저 손에 꼽히는"", ""사람이 고영희 박사인 이유도 여기에 있다. 가장 사랑하는 아들을 암으로 먼저 보낸 바이든은 지난주 뉴욕에서"", ""열린 암정복 컨퍼런스 참석했다. 여러 학자들이 다양한 치료법을 내놓았지만 3BP의 KAT가 가장 각광을"", ""받았다. 바이든 대통령은 컨퍼런스가 끝난 직후 콕 찍어 3BP를 지목하였고 관계자는 물질에 대해 부연 설명을"", ""자세하게 얘기해주었다고 한다. 미국을 포함한 의학계에서는 엄청나게 유명한 일이라고 하는데, 한국에서는"", ""그렇게 조명을 받지 못해 아쉽기만 할 따름이다.  바이든은 설명이 끝나자 드디어 암정복이 코앞에 왔다고"", ""상당히 기뻐했다고 전해진다. KAT 임상을 두고 여러 말들이 많은 가운데 곧 기가 막히는 일들이 곧 벌어질 것이다."", """", """", """", ""막대한 자금이 들어가는 신약개발. 시가총액 1조 넘는 바이오 회사들 영업이익만 놓고 보면 과연 그게"", ""1조짜리 회사들일까? 바이오 회사의 투자포인트는 개발되고 있는 신약의 가치다. 신약이 개발되는 과정에"", ""들어가는 모든 비용은 적자인 것이고 임상에 성공해야만 그 가치를 인정받아 자금이 회수가 되는 것이다."", ""그간 많은 바이오 벤처들이 주주들의 뒤통수를 치다 보니 금감원이 이런 대책을 내놓았고, 투자자보호와"", ""재정건전성 등 이해가 되는 부분들도 있긴 하다. 그 바뀐 지침을 착실히 잘 따랐던 뉴지랩. 그 결과 주가는"", ""현재 고점대비 반정도에 불과하다. 쓰다보니 길어져서 나머지 코로나 등 더 재미있는 이야기는 나눠서"", ""또 올릴 것인데, 아무튼 이 회사를 조금만 알면 테슬라, 비트코인 다 필요 없다. 지금 이 가격의 뉴지랩은"", ""묻지도 따지지도 말고 주워야 한다. 먼저 줍는 게 임자다.""]",[]
25,주식은 혼자서는 절대 성공할 수 없습니다,2021-02-23 21:54:00,조회 수 110,0,0,https://stocker.kr/stock_discuss/103867/page/25,"[""무료방 좋은 곳이 있어서 추천해드립니다"", """", ""저도 여기서 벌써 수익이 일억가까이 났네요"", """", ""오셔서 한번 구경해보는 것도 좋을거 같습니다"", """", ""https://open.kakao.com/o/sduGZgSc"", """", """", """", ""유료방이 아닌 무료방이니 편안하게 연락하시면 될거같습니다""]",[]
25,뉴파워프라즈마,2021-02-16 13:59:33,조회 수 129,1,0,https://stocker.kr/stock_discuss/97165/page/25,"["""", """", ""실적 좋네 가즈아~""]",[]
25,비트코인이랑 몇몇 주들에 폭락폭등관련하여 작전진행이라는데 정보 공유가능하신분?,2021-02-15 18:33:08,조회 수 93,0,0,https://stocker.kr/stock_discuss/96812/page/25,"[""https://bit.ly/2OFKBIj"", """", """", """", ""관련정보 모으다가 위에 사이트 확인해봤는데"", ""코인관련 , 몇몇 급등 급락주들 작전이 들어가고있다고 하는데"", ""정보 있으신분들은 공유 부탁드립니다 신기하네요""]",[]
25,"이재명 동문,정책/일본 대지진 엠에스씨",2021-02-15 09:02:30,조회 수 122,1,0,https://stocker.kr/stock_discuss/95766/page/25,"[""이재명 동문,정책/일본 대지진 엠에스씨"", """", ""1. 이재명 - 중앙대 법대 동문 - 박순천 사외이사 재직 중 !!"", """", ""2. 이재명 무상급식 정책 수혜주 !!"", """", ""3. 일본 대지진때 < 후코이단 > 판매로 방사능 유출 수혜 때 급등 전력 !!"", """", ""이재명 신규 대박주/사외이사 박순천 중앙대 동문 / 영업이익률 6.99%, 부채비율 66%, 유보율 1013.51% 재무구조 매무 우수합니다.""]",[]
